nuc,vac,pox,erl,gvh,mcg
0.5647265674332598,0.7053815431275791,1.4045370477420336,0.5854268455924309,3.202334102213261,0.9533781965089495
0.5778652331200615,0.6965031350819613,1.4246804745865815,0.5657788300787816,3.196526527039032,0.9642904812208675
0.5560623824056764,0.6832272241667885,1.4590392771097858,0.5669872390446391,3.1394985172944243,1.013469704286185
0.5790693093029894,0.688286611729476,1.495888628343225,0.5822847749590816,3.121557386095093,0.9227713695958982
0.5600344474089032,0.689645183213453,1.3783715384141744,0.5398297940274209,3.545052391178558,0.9815529817229496
0.5709267199479009,0.7044292785293509,1.438766629644574,0.5681558912193149,3.4699568294684684,0.8765976264137716
0.56458066370159,0.6969184507411846,1.432694676516322,0.6025542529847876,3.1202627967749037,0.9435198931029567
0.577474532183099,0.7044189799495904,1.454448950848188,0.5714773579511981,3.165341951134248,0.9343680305027844
0.5640131128920802,0.7131585263870049,1.4611955972954682,0.5813256175192332,3.2268683406157446,0.907017480821601
0.5902575507633022,0.7202031260619663,1.3723970249683248,0.5554352512999474,3.0906716278946385,0.9984754103876222
