nuc,vac,pox,erl,gvh,mcg
0.5657597841267512,0.7179667545565012,1.4060552762610719,0.5398998754230739,3.196774850640934,1.0144623191622792
0.5198113734495491,0.6508515646414793,1.5060655419604791,0.5945441683258241,3.6842989060794156,0.8959616403587275
0.5646002881335819,0.7389450457502944,1.447587561389857,0.6148585380134435,2.928692739281965,0.9195024727088581
0.5792822577995684,0.7063023128771265,1.363995899518669,0.5688568786499489,3.3048254861439,0.9531352567985594
0.5668263871020982,0.7488681301556531,1.4069376772371083,0.6044591714241169,3.0828612000760116,0.8985635313528282
0.5625275358445342,0.6998439212743499,1.415401519272605,0.6086938757111623,3.1885948955961094,0.924649380423898
0.5974490222184101,0.6764619284375846,1.3016266412501265,0.601767676159799,3.2999533536579526,0.9572661454635658
0.5607401971484168,0.6798944803690189,1.4598672568285715,0.5272187790750504,3.581360014976273,0.9515783993499463
0.6116455028427313,0.7119590665177349,1.4538044821847955,0.5910750528392089,2.7310754169302043,0.9785045779439415
0.5571152164615624,0.7192272958884781,1.476081517243003,0.5372850399544864,3.5155526903897503,0.8951176408829364
