nuc,vac,pox,erl,gvh,mcg
0.5464449771853305,0.6832586885239117,1.5386303627680984,0.5463160249144488,3.2805034636302532,0.971291660411027
0.5372529675380786,0.6995079253883668,1.4374762442608737,0.5884972506406773,3.5959994629426757,0.8747094226205623
0.558637274140968,0.6555224648161727,1.3623002336520187,0.5588981523379595,3.2506231900181506,1.1033425736268587
0.6024259798868304,0.7503637175456305,1.4480751326222372,0.561994199453866,2.950049483292051,0.921451012221164
0.5683794752557594,0.6570937412270274,1.4161230245630936,0.57474106088857,2.944131918774917,1.117387497524935
0.5588298386199694,0.695955960610228,1.4498129874813959,0.6169122952517869,3.3975582416255388,0.8461285165412133
0.5817329726178437,0.690833537056338,1.4127477773661956,0.5313032851862953,3.5982700833583765,0.9213020024504924
0.5717464051170732,0.7365419230293457,1.4551367459790725,0.5312841760602854,3.1548317147320852,0.9736260811591478
0.6058946642860968,0.7096917958050094,1.3587245877046432,0.5955897419659325,3.282178062638409,0.8755728879358192
0.5507731505819197,0.7345175379014907,1.4016572817628656,0.5681272033356966,3.1184572179346475,0.9954005045844669
