nuc,vac,pox,erl,gvh,mcg
0.5876963528465401,0.6957740295855807,1.3769263288574267,0.5809544873082122,3.357691175575448,0.9105110608453761
0.5660831709969536,0.6349063586575941,1.3576301964661999,0.5854050938739326,3.155224759779109,1.1095370067968253
0.5666909869059966,0.7323476554727211,1.4421604775091914,0.5468518987986589,2.876844402057106,1.062029822090578
0.6112882088085516,0.7445422084310432,1.3917466191413448,0.5876625963732052,2.86133922886404,0.9388735073420699
0.5613404958874644,0.7035416196412806,1.4187284650779979,0.5698697813169312,3.4236600331750204,0.9147834276301113
0.5767030690614515,0.7324290200589417,1.491598007752118,0.5658903322523655,3.2964316573551637,0.8508520481487541
0.5534619227394222,0.6729396525181185,1.5079685742994997,0.5591169883423501,3.9035659156531803,0.8157923650471146
0.5875194091774872,0.7371981121390886,1.3767575190479777,0.5538715971235479,2.9264170504916702,1.0346436503236598
0.535015182248431,0.6739842802188071,1.4874139130368027,0.5971378456820545,3.0918895830930087,1.0098426615933789
0.6008586203056809,0.7150989554702737,1.3863636439031406,0.5347488055352829,3.484565173551772,0.9009194941153524
