nuc,vac,pox,erl,gvh,mcg
0.5990003660419672,0.696255002453015,1.4884234546395578,0.565660569155535,3.2601146095207145,0.8735530904970389
0.5733613839555955,0.6997433743777508,1.349761728669359,0.5685822550482424,3.2564583269765666,0.997325282929995
0.5687273712691817,0.6709132922869303,1.4414965606257226,0.5723829676446818,3.4312219273504145,0.9257215043190554
0.5935226328818254,0.7141545382802422,1.3793541015616908,0.5501689182149582,3.213921851057803,0.9673048844162655
0.5766592933093863,0.7101637946616438,1.5057163669606088,0.6008707550824703,2.929185199150731,0.9214061526432363
0.5929456300109124,0.7387421251711926,1.413440257687878,0.5209492763248201,3.1574558738648997,0.9819335007529162
0.5779183671035409,0.7485523117063868,1.4378638347518689,0.6127413899669123,2.7505617263256252,0.9538827025551231
0.5145866484770322,0.6597167293745005,1.328691723624272,0.5871499516554131,3.632533086732592,1.0394441299309518
0.5563430547898246,0.7102724588233013,1.449122128528363,0.5495953640418847,3.455161898947712,0.9196358716704982
0.5590101154678594,0.6858807725364265,1.4942778567800241,0.5800752455361285,3.2875389849066288,0.9152613012716064
