nuc,vac,pox,erl,gvh,mcg
0.5959040406832848,0.7340702515414467,1.4087829116698685,0.5546391006550905,3.343599720016735,0.8750184432572291
0.5888761209255969,0.6442854966654006,1.4929083903024667,0.5671937346818505,3.325454665182132,0.9360134417884216
0.5511766152208096,0.702486230872343,1.4437527519008062,0.5557203501349008,3.062070744815654,1.051252530818011
0.5835190640171705,0.7406002946777259,1.5099412255932037,0.5360776185390558,3.185078326117125,0.8975388063529539
0.5578476493642297,0.6878209091689766,1.3176199969022369,0.6040153838454153,3.272269663543462,1.0007411436270182
0.5361767802284623,0.6663456545898971,1.4487582541165676,0.5519229915635179,3.5883752536021443,0.9754840336271716
0.5799927956372848,0.6904377174778282,1.4265492573273924,0.5786749652923371,3.175643342019967,0.9525761547234133
0.6019671426053321,0.7092538249667728,1.4717962286669093,0.519987003938346,3.381733352768786,0.9049946061205868
0.5723142450652063,0.6979404343911318,1.4181012684060017,0.6111234916423672,2.8040590195369903,1.0302051358385422
0.5406098024635734,0.7100261964596307,1.4038735911722962,0.6160224768069301,3.531313086525512,0.8530626444808013
