knn,parzen,bayesian,logistic,ensemble
0.5682312725096859,0.5651350468066924,0.5647820176287114,0.41256565735821715,0.5770543966580699
0.5506304205047524,0.5376386218304462,0.45896579442513286,0.3932320095363574,0.5582994427050473
0.5896564091212365,0.576135763862183,0.5794976935530164,0.42911776500899707,0.5984093759451263
0.5385043910037133,0.5418905372510686,0.5621153309808772,0.37405438226121335,0.5535266051679714
0.5392284306195596,0.5663557853749153,0.5388458796246681,0.42977202633991834,0.5273136215601519
0.5608613496718335,0.6010100594489995,0.5839643279906248,0.4352429944220749,0.5880806907431867
0.4672733713395276,0.555720656556277,0.587655781312433,0.3911866649408178,0.5379221091874566
0.5428806606749695,0.5663489968711694,0.5442840780642312,0.43435394472155997,0.5504662564232115
0.5302205398288347,0.553238489921873,0.46971259471530546,0.37559587862515487,0.5523054011438397
0.5593409066552353,0.5498275312875838,0.5567586911608855,0.38304628240393435,0.5232261413567677
0.608637225690931,0.614429542276571,0.6087521344041947,0.4252183262652398,0.6341138000757146
0.5967229599809406,0.5359436808396797,0.5896846490534198,0.4083244748093803,0.5750082394694557
0.5330854687065867,0.5549832636428043,0.5616595371181534,0.3956223258982179,0.5337963183557578
0.5079522444363865,0.4635413109525334,0.5230851871540405,0.3874888782492469,0.4818041312321605
0.573998804760714,0.5484603889067505,0.44112760332940376,0.39578358131199465,0.5500214562569213
0.5384197945358324,0.5079075862425718,0.5219188624266456,0.3731804921893739,0.5104162375241306
0.5709829063837442,0.536312985408031,0.545430565951294,0.36365210054362157,0.5607088309478891
0.5643386371921689,0.5712429322006095,0.6139832999106436,0.45884777387377423,0.5759918222275582
0.5737460947233244,0.6186267253724559,0.6259173561897877,0.45122765235126305,0.6156819932273985
0.4885514384548518,0.5348184144250349,0.4243049601686136,0.390797178461282,0.5012942000381048
0.6248147829513038,0.5972316797891495,0.47861675820160976,0.3911607366127246,0.5978864947568061
0.5640996217097618,0.5500118099756984,0.578674887793767,0.40523974917662625,0.530220316701611
0.5416686957897416,0.5315183197401889,0.5490371378505136,0.3979209461153705,0.5232767013107905
0.5471995191038292,0.5327840168325395,0.5130341540330697,0.4022838871619029,0.5373298351598704
0.5233010187070577,0.5795391853915859,0.6363084372283547,0.41384955613903474,0.5802776512580525
0.5085544156795228,0.5162613850354982,0.4992623924186056,0.41067012607743775,0.5185335802294729
0.5587265475789237,0.5336051618306421,0.5404075786027251,0.36837882654363946,0.562986095869239
0.5873960577275614,0.5081190070782733,0.5915464773402084,0.40440606827650016,0.5583815612220928
0.5681227857712,0.5058031345480518,0.48190977466255325,0.4332724644109843,0.5139784946236559
0.615889954631515,0.6028676886483526,0.6233234275830862,0.4265423126614987,0.626697864942426
0.5490135013461158,0.5814868547841969,0.5661155055693422,0.4264346858398273,0.5668103496769369
0.6037701304745939,0.5747008049167517,0.5704819881195731,0.4115942289530329,0.5736169124021211
0.531422228725421,0.5471622708586452,0.5261018680230005,0.36384397617244646,0.5284877780508288
0.5833276516862854,0.5856634090586381,0.5975259175028761,0.4388419825408169,0.5772409589446726
0.5513116225484943,0.5642590260660404,0.43803511145643553,0.38121691881303665,0.5416867163219375
0.5264257477866684,0.5280429134417185,0.49536007030514584,0.4155052474853408,0.5388460766049583
0.5490392816133103,0.5997199028522153,0.5979701140498482,0.4458337944976686,0.6063887820655118
0.6186495294873166,0.5503432594657498,0.5660464147052331,0.3758101849680645,0.5661090736506018
0.47005792150682363,0.47280836674845894,0.5000073968981532,0.3581137420755203,0.4604076801786208
0.5825631854392169,0.5758259728622632,0.5607144866573786,0.4306506314078519,0.567160004286786
0.5141271852633845,0.4514922735785987,0.5188034905873964,0.365683098070436,0.4772137593187722
0.5859671746873827,0.5852944688001744,0.48449085060380737,0.4484673242401106,0.5970103127809325
0.5869899642303225,0.5429261184511798,0.627623704076109,0.41266751729340206,0.5735085882868636
0.6187617569021743,0.6429289604404811,0.5933357585458425,0.3714743492705,0.6246746909907659
0.4838720766501149,0.49007440848307315,0.4759023312375712,0.34897161790447606,0.4800062664475642
0.6020173425197672,0.5775384911858763,0.5744461364645429,0.3751294169205567,0.576757583702512
0.574385585284762,0.5605526145256031,0.545084773989873,0.4086683418656552,0.5659668161777074
0.5393218508103674,0.5432136692652365,0.5322954884683904,0.3988049955405148,0.5212520721129705
0.6235187017133343,0.6176652909453126,0.5745577136035255,0.4338280101874572,0.6009323064514173
0.5492844267614523,0.5574115106157491,0.4500844779647292,0.39737903225806454,0.5518844517677038
