knn,parzen,bayesian,logistic,ensemble
0.4612794612794613,0.4612794612794613,0.47138047138047134,0.4612794612794613,0.4612794612794613
0.42087542087542085,0.4006734006734006,0.4040404040404041,0.430976430976431,0.3973063973063973
0.4006734006734006,0.45791245791245794,0.44107744107744107,0.45791245791245794,0.4444444444444444
0.42087542087542085,0.3804713804713805,0.41414141414141414,0.4242424242424242,0.37710437710437705
0.42905405405405406,0.40878378378378377,0.44594594594594594,0.46283783783783783,0.42567567567567566
0.37037037037037035,0.39057239057239057,0.38383838383838387,0.4040404040404041,0.3737373737373737
0.4242424242424242,0.4545454545454546,0.44781144781144777,0.44781144781144777,0.44781144781144777
0.468013468013468,0.46464646464646464,0.505050505050505,0.49158249158249157,0.4814814814814815
0.4814814814814815,0.44107744107744107,0.45791245791245794,0.4612794612794613,0.42760942760942766
0.3918918918918919,0.3918918918918919,0.3952702702702703,0.44594594594594594,0.3918918918918919
0.38383838383838387,0.38383838383838387,0.42087542087542085,0.42087542087542085,0.3737373737373737
0.3973063973063973,0.4040404040404041,0.4040404040404041,0.4377104377104377,0.3939393939393939
0.44107744107744107,0.44107744107744107,0.42760942760942766,0.47138047138047134,0.4377104377104377
0.4545454545454546,0.4545454545454546,0.4444444444444444,0.4511784511784511,0.4612794612794613
0.42229729729729726,0.42567567567567566,0.45270270270270274,0.46621621621621623,0.42905405405405406
0.42760942760942766,0.4545454545454546,0.468013468013468,0.47138047138047134,0.4444444444444444
0.4040404040404041,0.44107744107744107,0.4107744107744108,0.44781144781144777,0.4107744107744108
0.44107744107744107,0.41414141414141414,0.3973063973063973,0.4107744107744108,0.3973063973063973
0.4377104377104377,0.42087542087542085,0.4040404040404041,0.4511784511784511,0.42087542087542085
0.44594594594594594,0.44932432432432434,0.45945945945945943,0.45608108108108103,0.46283783783783783
0.40740740740740744,0.37710437710437705,0.4444444444444444,0.44107744107744107,0.3973063973063973
0.44781144781144777,0.4747474747474747,0.4747474747474747,0.47811447811447816,0.4747474747474747
0.4175084175084175,0.4511784511784511,0.45791245791245794,0.4511784511784511,0.42087542087542085
0.367003367003367,0.3872053872053872,0.39057239057239057,0.4175084175084175,0.3804713804713805
0.4864864864864865,0.43918918918918914,0.41554054054054057,0.45945945945945943,0.42905405405405406
0.4882154882154882,0.4545454545454546,0.45791245791245794,0.4444444444444444,0.4444444444444444
0.3973063973063973,0.4107744107744108,0.41414141414141414,0.44781144781144777,0.37037037037037035
0.468013468013468,0.45791245791245794,0.4545454545454546,0.4814814814814815,0.4612794612794613
0.38383838383838387,0.40740740740740744,0.3973063973063973,0.4242424242424242,0.3872053872053872
0.402027027027027,0.402027027027027,0.42229729729729726,0.44932432432432434,0.3851351351351351
0.505050505050505,0.468013468013468,0.4545454545454546,0.43434343434343436,0.46464646464646464
0.43434343434343436,0.3973063973063973,0.4242424242424242,0.4545454545454546,0.4006734006734006
0.3939393939393939,0.40740740740740744,0.430976430976431,0.4545454545454546,0.4040404040404041
0.44781144781144777,0.430976430976431,0.45791245791245794,0.46464646464646464,0.4444444444444444
0.3851351351351351,0.41216216216216217,0.41216216216216217,0.43918918918918914,0.40878378378378377
0.43434343434343436,0.4444444444444444,0.40740740740740744,0.43434343434343436,0.43434343434343436
0.41414141414141414,0.4006734006734006,0.40740740740740744,0.3939393939393939,0.3872053872053872
0.3939393939393939,0.4107744107744108,0.430976430976431,0.4612794612794613,0.4006734006734006
0.45791245791245794,0.47811447811447816,0.4747474747474747,0.48484848484848486,0.4814814814814815
0.3986486486486487,0.41891891891891897,0.42567567567567566,0.46283783783783783,0.4054054054054054
0.43434343434343436,0.4107744107744108,0.42760942760942766,0.44781144781144777,0.430976430976431
0.4377104377104377,0.40740740740740744,0.41414141414141414,0.4377104377104377,0.3973063973063973
0.43434343434343436,0.42760942760942766,0.42760942760942766,0.4242424242424242,0.41414141414141414
0.4545454545454546,0.43434343434343436,0.4612794612794613,0.4747474747474747,0.4242424242424242
0.42905405405405406,0.3851351351351351,0.45270270270270274,0.44932432432432434,0.41216216216216217
0.44781144781144777,0.4444444444444444,0.44781144781144777,0.4882154882154882,0.4511784511784511
0.3602693602693603,0.3804713804713805,0.4511784511784511,0.42760942760942766,0.3973063973063973
0.44781144781144777,0.43434343434343436,0.47811447811447816,0.4545454545454546,0.4511784511784511
0.37037037037037035,0.3872053872053872,0.4040404040404041,0.430976430976431,0.38383838383838387
0.45270270270270274,0.3952702702702703,0.3986486486486487,0.41554054054054057,0.3851351351351351
