knn,parzen,bayesian,logistic,ensemble
0.5088624834780123,0.5475486464960396,0.5068999639172317,0.38864092617542145,0.5148029238292876
0.523008549622012,0.5239654734339119,0.5243565720555464,0.3861819167719789,0.5190938553317579
0.5844679393343267,0.543542472662074,0.5711562749927621,0.42433345339238737,0.582553854093649
0.5074935409158776,0.5180883594884679,0.5123385209411232,0.3637218347749657,0.5265069097042532
0.5329467709189202,0.5260815501494422,0.5513418905321569,0.41550231307826957,0.5201024586503769
0.5528569642410602,0.5502605765077633,0.5335544548242812,0.4175860929518094,0.5591054013503376
0.5435289545545215,0.5404681313037517,0.6159246370975391,0.40734693669115163,0.5613000603004936
0.45553650764469766,0.5347637640097556,0.5188159801102167,0.38695841850543566,0.5467745363917544
0.5159416982824411,0.5506538196901438,0.49247074587410716,0.36299617207586843,0.5253240318610337
0.4789348081067886,0.5122047922694959,0.5410823241524667,0.37572101358673005,0.5098230510008455
0.5867001000598016,0.569037305128694,0.5601079406563143,0.39689608307689167,0.5804106725892977
0.5580855583340055,0.5293786370754449,0.5929113893312941,0.39488778230292026,0.5438146898922575
0.5264407440826624,0.4997091027482476,0.555638850693018,0.3720433946780906,0.5094484922688014
0.4894939794099457,0.4808349028761064,0.5150966779673747,0.4170935588311571,0.49810092169810255
0.5505104326676907,0.5306422885483275,0.427912856190238,0.3880733204134367,0.52498530138487
0.5079946093898242,0.4567834763653808,0.5116290436245425,0.364604910794025,0.470358745182585
0.5327959627641846,0.5575838667728021,0.5510020564281722,0.38474377188446235,0.5595037903018547
0.59174311885492,0.6139372032785293,0.6040074545000156,0.42854474357074385,0.6113611226271922
0.5863120986419983,0.6006983810141847,0.5958367687250853,0.42607632886976887,0.5707639126031644
0.5060488857333382,0.49122267918170015,0.48657854939925455,0.3776027340168375,0.49533542611843445
0.5619931058251575,0.5402486782409888,0.46605822518941425,0.3941063231369067,0.5489108927858124
0.5254444456950595,0.5174014635115314,0.5364813817796629,0.3941286380655152,0.5099953331211455
0.5229525137260224,0.4963255759760166,0.5258286815660786,0.37274425503878056,0.5121402631586078
0.49216986696927056,0.5058536787148877,0.5095922220305521,0.39117277605079176,0.5170212268680687
0.589172434477667,0.5868398200740661,0.6018456027697401,0.41924621780445115,0.5932122465140095
0.4608460034767504,0.5013639063174884,0.47562175214490077,0.3847134934243765,0.4800540739892766
0.53736205767045,0.5210322275185775,0.5339257591077612,0.3613633393425391,0.5530406153943638
0.5680885733586875,0.5252530546796039,0.553563139077367,0.38927516743131363,0.532933056238704
0.5217353216946602,0.5610952807320386,0.4820191126303894,0.4023421939645849,0.5516920355630033
0.5724555022684242,0.5677321785803594,0.5727165050191119,0.42105812911561225,0.5774657578084998
0.5257687987047782,0.5793853002907499,0.5739696012245176,0.4297569290281754,0.5814394011884232
0.538580212058473,0.5615649635164297,0.569269560506741,0.38712225951139717,0.5545008607358745
0.5265300296666757,0.512947117321666,0.5000546966956038,0.3517790052565439,0.5098249274278452
0.612138663872196,0.5372550251772263,0.5594640260796401,0.43973026747355826,0.5610533225998122
0.521352093975875,0.547941658033556,0.5052613525405161,0.37293526506626656,0.5221793841317472
0.5109372528081,0.49316974129896113,0.5407567177624648,0.40397079499466704,0.509781814075968
0.5668718592624413,0.5741586465759513,0.6017409094348283,0.4678551710539288,0.5741642295304002
0.63986604244296,0.5318498630263762,0.5832145915939069,0.374683021169371,0.5691358363978616
0.48485684009674246,0.4817531372275205,0.4450714322874799,0.3427958573458709,0.4596560559707754
0.5444703809881041,0.5539881175651056,0.5611428377927815,0.4011031403684255,0.5658607285750009
0.5169669214613486,0.4305063394791183,0.4930406273878303,0.3698833668876403,0.45266610454793665
0.5640151291082968,0.5602610711226917,0.5360568114858163,0.4498390458306679,0.552614177515232
0.6008450969320533,0.5703378651457519,0.5862225138239872,0.39130168505800456,0.607403383205781
0.5740987304012514,0.5999550553359173,0.5966867959304933,0.38250487291690866,0.6066143055462654
0.4543245856106884,0.443602790578597,0.4458845663796902,0.3382791010252563,0.4301674004810726
0.5165180180713083,0.5196290984851965,0.561175032568439,0.37084162622288225,0.5238202378748676
0.5833946218129376,0.5577194824370905,0.5516981123423417,0.3905633791954751,0.5532014163633404
0.5069977857858834,0.5037499361665185,0.48210185780964354,0.40095727294196165,0.5067211914026879
0.565214691937381,0.5841905990157549,0.5707557783621757,0.42056636144193743,0.5540156903426082
0.5076649593946105,0.5040953169840079,0.48505697108801016,0.39746655413853466,0.49725391913454553
