knn,parzen,bayesian,logistic,ensemble
0.40997460778162537,0.5477276071615953,0.4772209379387693,0.3363304747514525,0.47171779817525294
0.49101154805923386,0.5480474570437013,0.47679763873665665,0.448922256399187,0.46605559119189766
0.623969163002182,0.6140636047560377,0.5315531649113738,0.5127505899008966,0.6603869837953029
0.5237208193041526,0.6057498383968972,0.48179578116365696,0.39752990430622004,0.5672188100527802
0.544119855149267,0.5518665524100307,0.46630782642224283,0.3495993821312833,0.4980512982852458
0.48505946375991404,0.6073508231606278,0.4727694510300585,0.372466435817994,0.4882913165266107
0.5347619047619048,0.5562724813496203,0.5666254578754579,0.4824772839893889,0.5767213565489427
0.41790889887415383,0.5073927517303962,0.4521662884976706,0.447486823947454,0.48236904925859614
0.4787392019744961,0.5727616827616827,0.4585013342004346,0.34067175545162964,0.504087104915964
0.5012660278688316,0.57111646382691,0.5147094845045664,0.49533266045731955,0.5968292471210874
0.5587662337662338,0.5584702940737424,0.49264161737847284,0.37686496299399525,0.5778309364477315
0.5000488400488401,0.5934524511248649,0.5410511118905836,0.3886525793047532,0.5108998357963875
0.46891737891737895,0.5191020124602215,0.5409437806074151,0.41659627953745604,0.4751217718208565
0.44506982429335373,0.5119873460165408,0.49855425371729717,0.4341771686900466,0.4508266970410898
0.46909593158630025,0.5162659494230064,0.3385470860400199,0.4593286384976526,0.4794422032897532
0.5041924223933659,0.4879204861854786,0.4640639491139492,0.4501842065979996,0.5037015675835551
0.5283737865539336,0.6370749786592917,0.5069013495663028,0.4753915541822519,0.6050526556776556
0.5299011724356337,0.6693962591395197,0.578131589099043,0.41378058890794733,0.608819317852592
0.5135642380495322,0.5340884786117837,0.5098943225515233,0.42357051720209615,0.4870267300056721
0.47850710421809745,0.4807934837207427,0.46139208909370205,0.4116355508028288,0.48239811347405015
0.5363931203931204,0.5415873015873016,0.4125738689937952,0.37106958073148977,0.5200585688820982
0.45137065637065643,0.5662703205253541,0.464614615737543,0.4296602787456446,0.4697919955101898
0.5038542902809804,0.52038149908283,0.46447844867199706,0.49332298805983016,0.514755835523643
0.4909749103942652,0.5460401002506265,0.4932536430648312,0.4168919968919969,0.5640409069356437
0.49559356018658346,0.5311382598468674,0.5471574272781006,0.3680092982013431,0.5344840505760405
0.4021027214768294,0.540996496116177,0.4536647000797944,0.4081360544217687,0.46381583694083695
0.5501275899672846,0.5542241506402924,0.49826520091847576,0.3931922297651198,0.5920888023225485
0.5054586563307495,0.5683599542220232,0.5093333131478756,0.4556705547080261,0.5034939420028339
0.5061164414414414,0.541056695280482,0.41652210060041794,0.4926850033789357,0.5411994087153684
0.533985458985459,0.5978826964189482,0.5007090132090133,0.4392483756808948,0.5387510442773601
0.42036444175979054,0.5146453785163463,0.5320445549304897,0.426638403562864,0.5226690821256039
0.5206842864737602,0.6126253366163896,0.5086597858804922,0.36916318785578744,0.5610771173271173
0.5450903052261747,0.482983682983683,0.471007611437412,0.39746505265604043,0.4883972809138372
0.5846217001389415,0.5683711913884327,0.48784643603057926,0.4543770900859186,0.5602915257011896
0.4974958526184947,0.5938013749535489,0.4829206367085237,0.4545712203285074,0.5145360195360196
0.46629797738493395,0.542586809852535,0.4873963941109025,0.4210946071977178,0.4704921622759815
0.5018596085566632,0.5719539716945047,0.5556901495776175,0.6110055202854391,0.5023416144040715
0.6215511638120333,0.5704053553036111,0.5459284579890862,0.46830071754729286,0.5667039467160444
0.5030346198156682,0.5631698755444535,0.42309367797083886,0.36958433711342226,0.5589211740640312
0.4219559640612272,0.48014083502574556,0.48378969128246985,0.3714255871725384,0.47153381673110284
0.523771397429057,0.5982764767348946,0.48306058320028444,0.4029583460018243,0.5945492132617881
0.5090238590238589,0.5669832318892469,0.47464740103766917,0.4759694041772168,0.5366329122742214
0.5549065363963018,0.6150223059383364,0.5463412186379929,0.4375273631840796,0.5854387712425448
0.5492286798169151,0.5955710063124776,0.5223096387956169,0.4313240903762655,0.5978490844516925
0.3533669464756583,0.3803698402656145,0.4151973771930032,0.2552169065662217,0.33544018208766113
0.5538896750502192,0.5748871626457833,0.5303618356903173,0.36933288057054126,0.5769925695814618
0.5490965207631874,0.5830072535606886,0.5190740542838348,0.48050589076210193,0.605776745041451
0.4075735565539517,0.4570415644872761,0.42204704704704704,0.40130656189065467,0.41760348583877993
0.6170438556810383,0.6063730580752789,0.5076928397338779,0.5023603856784965,0.5340317460317461
0.47334315412355343,0.5179440064766152,0.45094962551096207,0.40924613021387213,0.510837176412716
