knn,parzen,bayesian,logistic,ensemble
0.4814814814814815,0.4175084175084175,0.468013468013468,0.468013468013468,0.44781144781144777
0.4107744107744108,0.4040404040404041,0.40740740740740744,0.4444444444444444,0.3973063973063973
0.43434343434343436,0.430976430976431,0.4545454545454546,0.4612794612794613,0.4175084175084175
0.42760942760942766,0.4107744107744108,0.44107744107744107,0.4545454545454546,0.3939393939393939
0.4932432432432432,0.45270270270270274,0.46283783783783783,0.4864864864864865,0.45270270270270274
0.3804713804713805,0.37710437710437705,0.430976430976431,0.4377104377104377,0.3939393939393939
0.44781144781144777,0.430976430976431,0.430976430976431,0.45791245791245794,0.42760942760942766
0.4882154882154882,0.49158249158249157,0.505050505050505,0.5016835016835017,0.48484848484848486
0.4747474747474747,0.430976430976431,0.4814814814814815,0.47138047138047134,0.44107744107744107
0.4864864864864865,0.3885135135135135,0.3918918918918919,0.45608108108108103,0.3885135135135135
0.40740740740740744,0.4107744107744108,0.42760942760942766,0.4444444444444444,0.3939393939393939
0.4006734006734006,0.4040404040404041,0.4175084175084175,0.4511784511784511,0.4107744107744108
0.430976430976431,0.44107744107744107,0.4377104377104377,0.4949494949494949,0.4444444444444444
0.45791245791245794,0.4545454545454546,0.4444444444444444,0.4545454545454546,0.4377104377104377
0.44594594594594594,0.42905405405405406,0.4864864864864865,0.4831081081081081,0.44932432432432434
0.4814814814814815,0.47138047138047134,0.468013468013468,0.49158249158249157,0.46464646464646464
0.46464646464646464,0.40740740740740744,0.44107744107744107,0.4545454545454546,0.42760942760942766
0.3973063973063973,0.4006734006734006,0.4040404040404041,0.42760942760942766,0.3872053872053872
0.42087542087542085,0.4040404040404041,0.4175084175084175,0.46464646464646464,0.42760942760942766
0.43243243243243246,0.44932432432432434,0.472972972972973,0.4695945945945946,0.44256756756756754
0.4107744107744108,0.42087542087542085,0.44107744107744107,0.46464646464646464,0.42087542087542085
0.4511784511784511,0.46464646464646464,0.4882154882154882,0.4949494949494949,0.468013468013468
0.45791245791245794,0.4511784511784511,0.4747474747474747,0.4747474747474747,0.44107744107744107
0.4545454545454546,0.3872053872053872,0.4175084175084175,0.4377104377104377,0.4040404040404041
0.40878378378378377,0.402027027027027,0.41891891891891897,0.45608108108108103,0.41216216216216217
0.4814814814814815,0.43434343434343436,0.468013468013468,0.4545454545454546,0.4545454545454546
0.4814814814814815,0.430976430976431,0.43434343434343436,0.46464646464646464,0.42087542087542085
0.468013468013468,0.4747474747474747,0.46464646464646464,0.49831649831649827,0.47811447811447816
0.42760942760942766,0.37037037037037035,0.42087542087542085,0.430976430976431,0.3939393939393939
0.42905405405405406,0.42905405405405406,0.43581081081081086,0.46621621621621623,0.4054054054054054
0.4747474747474747,0.42760942760942766,0.43434343434343436,0.45791245791245794,0.4175084175084175
0.4444444444444444,0.4242424242424242,0.4175084175084175,0.468013468013468,0.42087542087542085
0.41414141414141414,0.41414141414141414,0.4545454545454546,0.45791245791245794,0.42087542087542085
0.4040404040404041,0.4377104377104377,0.47811447811447816,0.4814814814814815,0.4511784511784511
0.402027027027027,0.3918918918918919,0.44256756756756754,0.45608108108108103,0.41216216216216217
0.41414141414141414,0.4444444444444444,0.44107744107744107,0.4511784511784511,0.44107744107744107
0.42087542087542085,0.3939393939393939,0.4040404040404041,0.3973063973063973,0.3939393939393939
0.3804713804713805,0.4107744107744108,0.430976430976431,0.4747474747474747,0.3973063973063973
0.4747474747474747,0.4612794612794613,0.5084175084175084,0.505050505050505,0.468013468013468
0.45270270270270274,0.40878378378378377,0.43581081081081086,0.472972972972973,0.41216216216216217
0.4377104377104377,0.44781144781144777,0.4511784511784511,0.4511784511784511,0.430976430976431
0.430976430976431,0.42760942760942766,0.44107744107744107,0.44107744107744107,0.4175084175084175
0.4040404040404041,0.43434343434343436,0.42087542087542085,0.4612794612794613,0.4006734006734006
0.4747474747474747,0.4242424242424242,0.4545454545454546,0.47811447811447816,0.43434343434343436
0.44594594594594594,0.42567567567567566,0.472972972972973,0.4797297297297297,0.45608108108108103
0.4882154882154882,0.45791245791245794,0.4612794612794613,0.505050505050505,0.4545454545454546
0.39057239057239057,0.39057239057239057,0.4511784511784511,0.4444444444444444,0.4006734006734006
0.468013468013468,0.44107744107744107,0.4612794612794613,0.468013468013468,0.4444444444444444
0.42087542087542085,0.3939393939393939,0.430976430976431,0.45791245791245794,0.42760942760942766
0.42229729729729726,0.41554054054054057,0.43581081081081086,0.42905405405405406,0.41216216216216217
