nuc,vac,pox,erl,mit,gvh,mcg
0.4549217266551092,0.5843177318688567,1.133972985999357,0.4692009765191653,3.420819052152019,2.645456525453161,0.7813073469614985
0.4745192560861891,0.5812516454338797,1.213744110249264,0.4657548178178288,2.8275904733789,2.9278070119105686,0.7747088478116915
0.44114528401824543,0.5659386028490992,1.1001345846472894,0.44154755123299516,4.203898595588105,2.6154779755604713,0.7499329637209502
0.4600618388096347,0.5574361304051053,1.2007096398076857,0.45859573460254993,3.6241414430056325,2.4939483258001065,0.7834802924407189
0.44436022762268224,0.55108627435957,1.1428184071635137,0.44124451448080054,4.618501709784614,2.4151433013665318,0.72601344862566
0.4695005155857292,0.5512015087597739,1.1631368825256867,0.4645814148655574,3.820888299232759,2.5269098790069555,0.7406393365620103
0.4422125114062225,0.52506699920543,1.1260853725524707,0.4545657462337747,4.499872436828249,2.573110054507854,0.7266539904689181
0.44426209504110803,0.5460285505137161,1.105594117720249,0.4905501560081128,3.9333521454601414,2.4428102241610765,0.791067772234361
0.4895982449385861,0.5880420455610358,1.1581073415468892,0.42239886036697777,3.220666276298336,2.830377095531198,0.7789152174188344
0.4561286249667093,0.5698372724796317,1.1421366392851842,0.4885842936209689,3.7544636035483707,2.417890876887356,0.7594858010872341
