nuc,vac,pox,erl,mit,gvh,mcg
0.45433675023879505,0.5596124404497201,1.209311053199934,0.4812953847435108,3.232138216815334,2.760342333829604,0.7574120013388167
0.4864889878518611,0.5897785841915876,1.0540529169464667,0.4490413233331922,3.7739745894397068,2.4751402492214285,0.7882980998309366
0.43103677928527906,0.5459792143064236,1.1135926798902696,0.4817196308612787,4.03174813785401,2.6044282404568304,0.7543676560942412
0.45803350670249393,0.5313823267287227,1.1425835796792863,0.4400302521945502,4.717225916529801,2.4029098892902043,0.7209430676507891
0.450122089671785,0.5455160979038672,1.1342565105047806,0.44799645169792457,4.594831989626623,2.321361963661673,0.7513871222954372
0.4518242457159891,0.565275613834176,1.174058492654635,0.43676220449616726,3.0381797634633223,3.1055608591559842,0.8092485363405497
0.4642518941918101,0.5773778959952396,1.1639175719769574,0.4935973832879283,3.1138492554583994,2.804822795165299,0.7435121604688542
0.45565164608712594,0.5520065055949052,1.1515166812159359,0.4436339931707855,4.214876316768109,2.6545915901500257,0.6955770769698681
0.47097681405357555,0.5518172236921564,1.1632187498976032,0.4601330267869229,3.4259484312385333,2.5312360965056206,0.8289855176012771
0.4682108428983558,0.5829321103377816,1.1274416012483341,0.447310777612704,3.9747972322214977,2.4529123182997212,0.7451438705599104
