nuc,vac,pox,erl,mit,gvh,mcg
0.41236458845883817,0.5353084743294865,1.1020593121685596,0.4563861174792645,4.521394507904202,2.4812133779202266,0.8028614535422083
0.46588087424774643,0.5759063846383607,1.127397760242215,0.42635580120467154,4.155683353867221,2.5358631211977922,0.7357929531593581
0.43291377093805217,0.5543553735971833,1.110765127572958,0.4820348837302898,3.9364341896861736,2.8017770626272713,0.7056235418886442
0.4918819419726389,0.5747572509996093,1.1629630744017374,0.45103103570329794,3.468266091961896,2.800946760059257,0.6941687291483544
0.4357660881044654,0.5349121434026605,1.18681211656538,0.4671403464897175,3.8494772867579905,2.314395220306012,0.8685513059966906
0.44024371400286055,0.5049810073247516,1.0788255091529313,0.4212429599231786,4.741877764818055,2.6821204910018412,0.7782502890407391
0.4692369672479781,0.5924891416828687,1.2324588812686461,0.4969382233276876,2.9489256836035462,2.627140841580483,0.7580631041050667
0.472307715592334,0.575444424033314,1.1277898871885759,0.4606706852409119,3.961449516429239,2.332351000360058,0.7664869518425714
0.4823037311522651,0.5889315035814214,1.120539894853865,0.48639383039591644,3.1030672489336832,2.591692879830921,0.80320145694377
0.4580400108142717,0.5857251342480566,1.1985795591788502,0.4589365652863865,3.4216152519301777,2.597303416068493,0.7624815430125703
