nuc,vac,pox,erl,mit,gvh,mcg
0.4565302163498135,0.576299323019912,1.0881394034576115,0.4556216655598936,3.664464157741769,2.685226506426359,0.7791158775756943
0.5088837982575997,0.5858996627849132,1.1607790582319346,0.43456190781054843,3.6329951576135797,2.4669352471480503,0.7418811550453811
0.4344085759303063,0.5377320796674536,1.0754246161874983,0.46362653346881305,4.925007336183692,2.510827843145592,0.6943262582818691
0.46011678490186003,0.5701547703631484,1.0999621787068272,0.4358633859778783,3.5844091171491814,2.756232921298451,0.8047806602384684
0.4300391000000217,0.5364955073670278,1.1011678307656911,0.4624632690875564,4.855143214884061,2.387977354028545,0.7341130710528202
0.4531178867741655,0.5592551299639169,1.1398428647678729,0.45077667582996844,3.1741804340195054,2.8532678536322105,0.8480046661365529
0.4781900931370783,0.59696568516475,1.1637669741921313,0.47706675351114813,3.4141349660960842,2.531349451003491,0.7300827524271264
0.46067599403196613,0.5690467516547099,1.2150570925530564,0.42837220914416674,3.8629273720659443,2.6945984081814176,0.7040895605578282
0.48045458392617046,0.6190705128727769,1.1867990084871318,0.49104653586314473,3.2361496867397053,2.4573126542058823,0.7254687257957003
0.4411850838554566,0.5153577748831063,1.2022100493734271,0.45340653011751114,4.579702371198313,2.2382459821549006,0.7871493730648536
