nuc,vac,pox,erl,mit,gvh,mcg
0.41665396265997573,0.4956631200175061,1.0559421636324096,0.40641352175743367,6.881746188966949,2.3663184327164255,0.6928795745231399
0.4655052982374675,0.5741348737494223,1.1755490494028809,0.46189717168290806,3.520324800975665,2.650865794338563,0.7384224811378056
0.46659835657646925,0.5817066934737358,1.029434051924508,0.49694882136642393,4.421715209048689,2.283943972211645,0.713126090658023
0.47669412192030125,0.5566111298580853,1.1741562806343533,0.4784000785896435,2.872221866366641,2.7416112016398637,0.852054391756206
0.47523950032385487,0.5772282361796879,1.199859920448336,0.48474570149121693,2.9991876057981504,2.5257071043358774,0.8273871475957864
0.4356855624933481,0.5614830449329531,1.1227126669862046,0.41507168597144556,4.17609489804846,2.6001438403298827,0.8078499830393401
0.4546300355297339,0.5534761152743382,1.1772552257762576,0.45211737353458203,3.8909350838903065,2.5387389138051804,0.7558735413992774
0.4679916636595575,0.5592175458576405,1.1494035434691676,0.5114599697255818,3.4878339625978265,2.82334391163097,0.660050749205602
0.42746394998579634,0.5407058344509043,1.137201443310635,0.4235878564379091,4.287102150878265,2.7274462052960247,0.7681367100160335
0.47422484946021,0.6016666706850229,1.2046872194113711,0.44793569412320294,3.180255629469729,2.6386040952675645,0.7739867075729077
