nuc,vac,pox,erl,mit,gvh,mcg
0.46581710740401183,0.5945421062029757,1.1682684798680254,0.4686443540347741,3.5943506089304025,2.6116560503978414,0.7025536285617373
0.46542483894096176,0.584284663170848,1.1027019395572195,0.48260430127029497,3.287000159230416,2.6753901829685525,0.7857597437183467
0.4635898541860403,0.5569048881439213,1.1396569761592863,0.4436703403444064,3.4573600677980423,2.7588356027743943,0.8031193019995982
0.5057019756797605,0.5772160169534247,1.2148968183485813,0.49631698106721484,3.5201096896558757,2.2297222206374596,0.7238715169250965
0.4317125946105558,0.5438916095862443,1.125747180846159,0.45277417316876445,4.377028350773611,2.596807426324989,0.7351082617669232
0.49145904040734073,0.5713752727717353,1.1788864525501135,0.4175845839170875,4.2613370222376235,2.3624154251199383,0.7185758924359499
0.47267231230181456,0.5491413232165536,1.1941464711943546,0.4301692118861104,3.963544662262574,2.6776123617323075,0.7066873652052933
0.4428016035052199,0.5727868170781034,1.1530496303617386,0.46331949514037035,3.6824702385496733,2.553196018607078,0.7849569185989539
0.4327274251146265,0.5690215050284082,1.1751116571946243,0.4915682315891648,3.0050522221685276,2.7664823943075105,0.8456955054575717
0.39612097663531565,0.5116849080373288,1.0853136519739177,0.43364683033823886,6.203735152163035,2.323988896586041,0.7270944191525696
