nuc,vac,pox,erl,mit,gvh,mcg
0.43976700797161433,0.5214709205687571,1.1378209900854928,0.4214772519376758,4.68673530337908,2.6461159080906205,0.7331956657874265
0.42780522574581314,0.5379557413452349,1.0903590113157853,0.429079515338726,5.313833386081808,2.3343211712919243,0.7487408484789919
0.47193071370851664,0.577348395916874,1.170083156058445,0.481321428701091,2.7629446205614947,2.8148304392912684,0.8379294419506902
0.4670709830242769,0.5907408572911432,1.19267421045405,0.46540546360895496,3.15320639856729,2.5676982194155618,0.8064369505702137
0.48288649323166205,0.6008918674543342,1.1833819028727426,0.46972947298343726,2.7538516495822214,2.8238790946881474,0.797258654425236
0.4711654098706404,0.5421054485922793,1.082182605030881,0.4704627212511213,4.067203940973075,2.5848394968545496,0.7314548637536468
0.44160675073118616,0.5424577425822608,1.124834270190273,0.42028460531886913,5.7078189537892285,2.282054798951058,0.6779069772353622
0.46067941622835273,0.5789688966441053,1.1752184772771774,0.48041491496983624,3.0354424609255113,2.8278266944715367,0.7736349318124112
0.4494721475291802,0.5492637420658204,1.1520518022969874,0.4700804664432688,3.9813121891836913,2.4890586337494427,0.7547631879811976
0.45272486917804305,0.5648341525136423,1.147874115191211,0.4763832946390181,3.9205892646428877,2.4626929413719725,0.7406828714816375
